"","ID","trial","cue","left","right","car_chosen","location_chosen","rt","rt_short","rt_long","reward_n1back","reward","stay_color","stay_key","unchosen_car_oneback","reoffered_unchosen","reoffered_chosen","same_colour_offered","cue_n1back","age","sex","ocir","bai","accident","unchosen_car","stay_car_unch"
"10222","c545d3ee8f4f45fcb8f9b6229c88cbbf",142,2,"yellow","blue","blue","right",436,"keep","keep",1,0,1,1,"yellow",1,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10223","c545d3ee8f4f45fcb8f9b6229c88cbbf",143,0,"blue","red","blue","left",286,"keep","keep",0,1,1,0,"yellow",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10224","c545d3ee8f4f45fcb8f9b6229c88cbbf",144,0,"red","yellow","red","left",345,"keep","keep",1,1,0,1,"red",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",1
"10225","c545d3ee8f4f45fcb8f9b6229c88cbbf",145,0,"red","green","green","right",267,"keep","keep",1,1,0,0,"yellow",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10226","c545d3ee8f4f45fcb8f9b6229c88cbbf",146,1,"red","yellow","red","left",295,"keep","keep",1,0,0,0,"red",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",1
"10227","c545d3ee8f4f45fcb8f9b6229c88cbbf",147,0,"green","red","green","left",258,"keep","keep",0,1,0,1,"yellow",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10228","c545d3ee8f4f45fcb8f9b6229c88cbbf",148,0,"yellow","blue","blue","right",294,"keep","keep",1,0,0,0,"red",0,0,"Different","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10229","c545d3ee8f4f45fcb8f9b6229c88cbbf",149,2,"yellow","red","yellow","left",1077,"keep","keep",0,1,0,0,"yellow",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10230","c545d3ee8f4f45fcb8f9b6229c88cbbf",150,0,"green","red","red","right",1114,"keep","keep",1,1,0,0,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"green",1
"10231","c545d3ee8f4f45fcb8f9b6229c88cbbf",151,0,"blue","yellow","yellow","right",988,"keep","keep",1,0,0,1,"green",0,0,"Different","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10232","c545d3ee8f4f45fcb8f9b6229c88cbbf",152,2,"blue","red","blue","left",439,"keep","keep",0,0,0,0,"blue",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10233","c545d3ee8f4f45fcb8f9b6229c88cbbf",153,0,"red","green","green","right",426,"keep","keep",0,1,0,0,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10234","c545d3ee8f4f45fcb8f9b6229c88cbbf",154,2,"blue","red","red","right",404,"keep","keep",1,1,0,1,"red",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10235","c545d3ee8f4f45fcb8f9b6229c88cbbf",155,1,"red","green","red","left",832,"keep","keep",1,0,1,0,"blue",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10236","c545d3ee8f4f45fcb8f9b6229c88cbbf",156,1,"red","blue","red","left",293,"keep","keep",0,1,1,1,"green",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10237","c545d3ee8f4f45fcb8f9b6229c88cbbf",157,2,"red","green","green","right",315,"keep","keep",1,0,0,0,"blue",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10238","c545d3ee8f4f45fcb8f9b6229c88cbbf",158,2,"red","green","green","right",493,"keep","keep",0,0,1,1,"red",1,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10239","c545d3ee8f4f45fcb8f9b6229c88cbbf",159,2,"red","blue","blue","right",521,"keep","keep",0,0,0,1,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10240","c545d3ee8f4f45fcb8f9b6229c88cbbf",160,2,"green","blue","green","left",315,"keep","keep",0,1,0,0,"red",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10242","c545d3ee8f4f45fcb8f9b6229c88cbbf",162,2,"green","red","green","left",573,"keep","keep",0,1,0,0,"green",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10243","c545d3ee8f4f45fcb8f9b6229c88cbbf",163,2,"green","yellow","green","left",357,"keep","keep",1,0,1,1,"red",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10244","c545d3ee8f4f45fcb8f9b6229c88cbbf",164,2,"red","yellow","yellow","right",1378,"keep","keep",0,0,0,0,"yellow",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10245","c545d3ee8f4f45fcb8f9b6229c88cbbf",165,2,"red","blue","red","left",412,"keep","keep",0,1,0,0,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10246","c545d3ee8f4f45fcb8f9b6229c88cbbf",166,2,"green","blue","green","left",542,"keep","keep",1,0,0,1,"blue",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10247","c545d3ee8f4f45fcb8f9b6229c88cbbf",167,2,"red","green","green","right",488,"keep","keep",0,0,1,0,"blue",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10248","c545d3ee8f4f45fcb8f9b6229c88cbbf",168,2,"red","yellow","yellow","right",581,"keep","keep",0,0,0,1,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10249","c545d3ee8f4f45fcb8f9b6229c88cbbf",169,1,"yellow","red","yellow","left",608,"keep","keep",0,1,1,0,"red",1,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10250","c545d3ee8f4f45fcb8f9b6229c88cbbf",170,0,"yellow","green","green","right",785,"keep","keep",1,0,0,0,"red",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10251","c545d3ee8f4f45fcb8f9b6229c88cbbf",171,0,"yellow","red","yellow","left",342,"keep","keep",0,1,0,0,"yellow",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10252","c545d3ee8f4f45fcb8f9b6229c88cbbf",172,1,"yellow","red","yellow","left",344,"keep","keep",1,1,1,1,"red",1,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10253","c545d3ee8f4f45fcb8f9b6229c88cbbf",173,0,"blue","green","blue","left",344,"keep","keep",1,0,0,1,"red",0,0,"Different","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10254","c545d3ee8f4f45fcb8f9b6229c88cbbf",174,2,"red","blue","blue","right",391,"keep","keep",0,0,1,0,"green",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10255","c545d3ee8f4f45fcb8f9b6229c88cbbf",175,0,"blue","red","blue","left",451,"keep","keep",0,0,1,0,"red",1,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10256","c545d3ee8f4f45fcb8f9b6229c88cbbf",176,2,"blue","yellow","yellow","right",581,"keep","keep",0,0,0,0,"red",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10257","c545d3ee8f4f45fcb8f9b6229c88cbbf",177,1,"green","red","red","right",819,"keep","keep",0,0,0,1,"blue",0,0,"Different","threat",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10258","c545d3ee8f4f45fcb8f9b6229c88cbbf",178,2,"yellow","blue","blue","right",458,"keep","keep",0,0,0,1,"green",0,0,"Different","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10259","c545d3ee8f4f45fcb8f9b6229c88cbbf",179,2,"red","yellow","red","left",1206,"keep","keep",0,1,0,0,"yellow",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10260","c545d3ee8f4f45fcb8f9b6229c88cbbf",180,1,"blue","green","blue","left",737,"keep","keep",1,0,0,1,"yellow",0,0,"Different","threat",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10261","c545d3ee8f4f45fcb8f9b6229c88cbbf",181,1,"blue","yellow","blue","left",822,"keep","keep",0,0,1,1,"green",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10262","c545d3ee8f4f45fcb8f9b6229c88cbbf",182,1,"red","blue","blue","right",400,"keep","keep",0,0,1,0,"yellow",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10263","c545d3ee8f4f45fcb8f9b6229c88cbbf",183,1,"blue","green","green","right",855,"keep","keep",0,0,0,1,"red",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10264","c545d3ee8f4f45fcb8f9b6229c88cbbf",184,1,"green","blue","green","left",966,"keep","keep",0,0,1,0,"blue",1,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10265","c545d3ee8f4f45fcb8f9b6229c88cbbf",185,2,"blue","red","red","right",1160,"keep","keep",0,1,0,0,"blue",1,0,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10266","c545d3ee8f4f45fcb8f9b6229c88cbbf",186,2,"yellow","green","yellow","left",1116,"keep","keep",1,0,0,0,"blue",0,0,"Different","threat",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10267","c545d3ee8f4f45fcb8f9b6229c88cbbf",187,2,"green","blue","blue","right",729,"keep","keep",0,1,0,0,"green",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10268","c545d3ee8f4f45fcb8f9b6229c88cbbf",188,1,"green","yellow","yellow","right",1431,"keep","keep",1,0,0,1,"green",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10269","c545d3ee8f4f45fcb8f9b6229c88cbbf",189,0,"green","yellow","green","left",1321,"keep","keep",0,1,0,0,"green",1,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",1
"10270","c545d3ee8f4f45fcb8f9b6229c88cbbf",190,1,"yellow","red","yellow","left",494,"keep","keep",1,0,0,1,"yellow",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10271","c545d3ee8f4f45fcb8f9b6229c88cbbf",191,0,"blue","yellow","yellow","right",422,"keep","keep",0,0,1,0,"red",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10272","c545d3ee8f4f45fcb8f9b6229c88cbbf",192,0,"yellow","blue","yellow","left",501,"keep","keep",0,1,1,0,"blue",1,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10273","c545d3ee8f4f45fcb8f9b6229c88cbbf",193,0,"yellow","red","yellow","left",572,"keep","keep",1,1,1,1,"blue",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10274","c545d3ee8f4f45fcb8f9b6229c88cbbf",194,1,"red","blue","blue","right",1693,"keep","keep",1,0,0,0,"red",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10275","c545d3ee8f4f45fcb8f9b6229c88cbbf",195,2,"yellow","green","yellow","left",2413,"keep","keep",0,0,0,0,"red",0,0,"Different","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10276","c545d3ee8f4f45fcb8f9b6229c88cbbf",196,1,"blue","red","red","right",1012,"keep","keep",0,0,0,0,"green",0,0,"Different","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10277","c545d3ee8f4f45fcb8f9b6229c88cbbf",197,2,"red","yellow","yellow","right",505,"keep","keep",0,0,0,1,"blue",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10278","c545d3ee8f4f45fcb8f9b6229c88cbbf",198,0,"red","blue","red","left",811,"keep","keep",0,0,0,0,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10279","c545d3ee8f4f45fcb8f9b6229c88cbbf",199,0,"yellow","red","yellow","left",1338,"keep","keep",0,1,0,1,"blue",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10280","c545d3ee8f4f45fcb8f9b6229c88cbbf",200,1,"red","yellow","yellow","right",930,"keep","keep",1,0,1,0,"red",1,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10282","c545d3ee8f4f45fcb8f9b6229c88cbbf",202,0,"red","yellow","red","left",779,"keep","keep",0,1,1,0,"yellow",1,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10283","c545d3ee8f4f45fcb8f9b6229c88cbbf",203,2,"blue","green","blue","left",510,"keep","keep",1,0,0,1,"yellow",0,0,"Different","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10284","c545d3ee8f4f45fcb8f9b6229c88cbbf",204,0,"blue","green","green","right",1011,"keep","keep",0,1,0,0,"green",1,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10285","c545d3ee8f4f45fcb8f9b6229c88cbbf",205,2,"yellow","green","green","right",616,"keep","keep",1,0,1,1,"blue",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10286","c545d3ee8f4f45fcb8f9b6229c88cbbf",206,2,"green","red","green","left",2072,"keep","keep",0,0,1,0,"yellow",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10287","c545d3ee8f4f45fcb8f9b6229c88cbbf",207,0,"green","blue","green","left",1233,"keep","keep",0,0,1,1,"red",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10288","c545d3ee8f4f45fcb8f9b6229c88cbbf",208,0,"red","blue","blue","right",998,"keep","keep",0,0,0,0,"blue",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10289","c545d3ee8f4f45fcb8f9b6229c88cbbf",209,2,"green","red","red","right",1038,"keep","keep",0,0,0,1,"red",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"green",1
"10290","c545d3ee8f4f45fcb8f9b6229c88cbbf",210,2,"red","yellow","yellow","right",1650,"keep","keep",0,0,0,1,"green",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10291","c545d3ee8f4f45fcb8f9b6229c88cbbf",211,1,"red","blue","red","left",2149,"keep","keep",0,0,0,0,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10292","c545d3ee8f4f45fcb8f9b6229c88cbbf",212,1,"red","blue","blue","right",1639,"keep","keep",0,0,0,0,"blue",1,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10293","c545d3ee8f4f45fcb8f9b6229c88cbbf",213,2,"yellow","green","green","right",1215,"keep","keep",0,0,0,1,"red",0,0,"Different","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10294","c545d3ee8f4f45fcb8f9b6229c88cbbf",214,0,"red","green","green","right",721,"keep","keep",0,1,1,1,"yellow",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10295","c545d3ee8f4f45fcb8f9b6229c88cbbf",215,0,"blue","green","blue","left",1065,"keep","keep",1,0,0,0,"red",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10296","c545d3ee8f4f45fcb8f9b6229c88cbbf",216,2,"red","blue","blue","right",635,"keep","keep",0,0,1,0,"green",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10297","c545d3ee8f4f45fcb8f9b6229c88cbbf",217,1,"red","blue","blue","right",880,"keep","keep",0,0,1,1,"red",1,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10298","c545d3ee8f4f45fcb8f9b6229c88cbbf",218,2,"green","red","green","left",904,"keep","keep",0,1,0,0,"red",1,0,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10299","c545d3ee8f4f45fcb8f9b6229c88cbbf",219,0,"blue","red","blue","left",1254,"keep","keep",1,0,0,1,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10300","c545d3ee8f4f45fcb8f9b6229c88cbbf",220,1,"green","red","red","right",1156,"keep","keep",0,0,0,0,"red",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"green",1
"10301","c545d3ee8f4f45fcb8f9b6229c88cbbf",221,0,"green","red","green","left",1029,"keep","keep",0,0,0,0,"green",1,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10302","c545d3ee8f4f45fcb8f9b6229c88cbbf",222,0,"blue","red","red","right",1096,"keep","keep",0,0,0,0,"red",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10303","c545d3ee8f4f45fcb8f9b6229c88cbbf",223,1,"green","red","red","right",994,"keep","keep",0,0,1,1,"blue",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10304","c545d3ee8f4f45fcb8f9b6229c88cbbf",224,1,"blue","red","blue","left",1359,"keep","keep",0,1,0,0,"green",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10305","c545d3ee8f4f45fcb8f9b6229c88cbbf",225,0,"green","red","red","right",839,"keep","keep",1,1,0,0,"red",1,0,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"green",1
"10306","c545d3ee8f4f45fcb8f9b6229c88cbbf",226,0,"blue","yellow","blue","left",1155,"keep","keep",1,0,0,0,"green",0,0,"Different","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10307","c545d3ee8f4f45fcb8f9b6229c88cbbf",227,1,"green","blue","blue","right",1094,"keep","keep",0,0,1,0,"yellow",0,1,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"green",0
"10308","c545d3ee8f4f45fcb8f9b6229c88cbbf",228,1,"green","blue","green","left",800,"keep","keep",0,0,0,0,"green",1,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10309","c545d3ee8f4f45fcb8f9b6229c88cbbf",229,0,"green","blue","green","left",1363,"keep","keep",0,0,1,1,"blue",1,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10310","c545d3ee8f4f45fcb8f9b6229c88cbbf",230,1,"red","blue","blue","right",599,"keep","keep",0,0,0,0,"blue",1,0,"Same","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",1
"10311","c545d3ee8f4f45fcb8f9b6229c88cbbf",231,0,"green","blue","green","left",1386,"keep","keep",0,0,0,0,"red",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10312","c545d3ee8f4f45fcb8f9b6229c88cbbf",232,2,"red","yellow","yellow","right",1072,"keep","keep",0,0,0,0,"blue",0,0,"Different","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10313","c545d3ee8f4f45fcb8f9b6229c88cbbf",233,1,"red","blue","red","left",419,"keep","keep",0,0,0,0,"red",1,0,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10314","c545d3ee8f4f45fcb8f9b6229c88cbbf",234,0,"red","yellow","yellow","right",1525,"keep","keep",0,0,0,0,"blue",0,1,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10315","c545d3ee8f4f45fcb8f9b6229c88cbbf",235,2,"green","blue","green","left",837,"keep","keep",0,1,0,0,"red",0,0,"Different","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10316","c545d3ee8f4f45fcb8f9b6229c88cbbf",236,1,"red","green","green","right",890,"keep","keep",1,1,1,0,"blue",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"red",0
"10317","c545d3ee8f4f45fcb8f9b6229c88cbbf",237,1,"blue","red","red","right",1068,"keep","keep",1,0,0,1,"red",1,0,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"blue",1
"10318","c545d3ee8f4f45fcb8f9b6229c88cbbf",238,2,"blue","yellow","blue","left",666,"keep","keep",0,1,0,0,"blue",1,0,"Same","neutral",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",1
"10319","c545d3ee8f4f45fcb8f9b6229c88cbbf",239,0,"red","blue","red","left",895,"keep","keep",1,1,0,1,"yellow",0,1,"Same","threat",22,2,-0.512566315414087,-0.306736013001741,1,"blue",0
"10320","c545d3ee8f4f45fcb8f9b6229c88cbbf",240,2,"yellow","green","green","right",347,"keep","keep",1,0,0,0,"blue",0,0,"Different","no cue",22,2,-0.512566315414087,-0.306736013001741,1,"yellow",0
"10322","c80466646cac468fad05b31ea32f77ca",2,2,"red","blue","red","left",621,"keep","keep",1,1,1,0,"green",0,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10323","c80466646cac468fad05b31ea32f77ca",3,0,"blue","yellow","blue","left",1339,"keep","keep",1,0,0,1,"blue",1,0,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",1
"10324","c80466646cac468fad05b31ea32f77ca",4,2,"blue","green","green","right",962,"keep","keep",0,1,0,0,"yellow",0,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10325","c80466646cac468fad05b31ea32f77ca",5,0,"blue","green","green","right",534,"keep","keep",1,1,1,1,"blue",1,1,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10326","c80466646cac468fad05b31ea32f77ca",6,2,"blue","green","green","right",643,"keep","keep",1,1,1,1,"blue",1,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10327","c80466646cac468fad05b31ea32f77ca",7,0,"red","blue","red","left",1053,"keep","keep",1,1,0,0,"blue",1,0,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10328","c80466646cac468fad05b31ea32f77ca",8,0,"red","yellow","red","left",479,"keep","keep",1,1,1,1,"blue",0,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",0
"10329","c80466646cac468fad05b31ea32f77ca",9,0,"yellow","blue","yellow","left",1340,"keep","keep",1,0,0,1,"yellow",1,0,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"blue",1
"10330","c80466646cac468fad05b31ea32f77ca",10,2,"green","yellow","green","left",1171,"keep","keep",0,1,0,1,"blue",0,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",0
"10331","c80466646cac468fad05b31ea32f77ca",11,2,"red","blue","red","left",708,"keep","keep",1,0,0,1,"yellow",0,0,"Different","threat",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10332","c80466646cac468fad05b31ea32f77ca",12,0,"green","yellow","green","left",682,"keep","keep",0,1,0,1,"blue",0,0,"Different","threat",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",0
"10333","c80466646cac468fad05b31ea32f77ca",13,2,"blue","green","green","right",1059,"keep","keep",1,1,1,0,"yellow",0,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10334","c80466646cac468fad05b31ea32f77ca",14,2,"green","yellow","green","left",563,"keep","keep",1,0,1,0,"blue",0,1,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",0
"10335","c80466646cac468fad05b31ea32f77ca",15,0,"yellow","blue","blue","right",1224,"keep","keep",0,0,0,0,"yellow",1,0,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",0
"10336","c80466646cac468fad05b31ea32f77ca",16,0,"green","blue","green","left",474,"keep","keep",0,1,0,0,"yellow",0,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10337","c80466646cac468fad05b31ea32f77ca",17,2,"green","red","green","left",482,"keep","keep",1,1,1,1,"blue",0,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"red",0
"10338","c80466646cac468fad05b31ea32f77ca",18,0,"green","red","green","left",464,"keep","keep",1,1,1,1,"red",1,1,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"red",0
"10339","c80466646cac468fad05b31ea32f77ca",19,0,"blue","red","blue","left",565,"keep","keep",1,0,0,1,"red",1,0,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"red",0
"10340","c80466646cac468fad05b31ea32f77ca",20,0,"red","green","green","right",1030,"keep","keep",0,1,0,0,"red",1,0,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"red",0
"10341","c80466646cac468fad05b31ea32f77ca",21,2,"red","green","green","right",508,"keep","keep",1,0,1,1,"red",1,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"red",0
"10342","c80466646cac468fad05b31ea32f77ca",22,0,"green","blue","green","left",414,"keep","keep",0,1,1,0,"red",0,1,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10343","c80466646cac468fad05b31ea32f77ca",23,0,"blue","green","blue","left",466,"keep","keep",1,0,0,1,"blue",1,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"green",1
"10344","c80466646cac468fad05b31ea32f77ca",24,2,"yellow","green","green","right",367,"keep","keep",0,1,0,0,"green",1,0,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",1
"10345","c80466646cac468fad05b31ea32f77ca",25,1,"yellow","red","red","right",973,"keep","keep",1,0,0,1,"yellow",1,0,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",0
"10346","c80466646cac468fad05b31ea32f77ca",26,0,"blue","green","blue","left",444,"keep","keep",0,1,0,0,"yellow",0,0,"Different","neutral",24,2,-1.30450436130162,-0.907938598485154,1,"green",0
"10347","c80466646cac468fad05b31ea32f77ca",27,0,"red","yellow","red","left",419,"keep","keep",1,0,0,1,"green",0,0,"Different","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"yellow",0
"10348","c80466646cac468fad05b31ea32f77ca",28,0,"red","yellow","yellow","right",381,"keep","keep",0,1,0,0,"yellow",1,1,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"red",1
"10349","c80466646cac468fad05b31ea32f77ca",29,2,"blue","green","blue","left",340,"keep","keep",1,0,0,0,"red",0,0,"Different","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"green",0
"10350","c80466646cac468fad05b31ea32f77ca",30,1,"green","red","red","right",340,"keep","keep",0,1,0,0,"green",1,0,"Same","threat",24,2,-1.30450436130162,-0.907938598485154,1,"green",0
"10351","c80466646cac468fad05b31ea32f77ca",31,1,"green","blue","green","left",440,"keep","keep",1,0,0,0,"green",1,0,"Same","neutral",24,2,-1.30450436130162,-0.907938598485154,1,"blue",1
"10352","c80466646cac468fad05b31ea32f77ca",32,1,"red","green","green","right",365,"keep","keep",0,0,1,0,"blue",0,1,"Same","neutral",24,2,-1.30450436130162,-0.907938598485154,1,"red",0
"10353","c80466646cac468fad05b31ea32f77ca",33,0,"yellow","blue","yellow","left",467,"keep","keep",0,1,0,0,"red",0,0,"Different","neutral",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
"10354","c80466646cac468fad05b31ea32f77ca",34,2,"red","blue","red","left",663,"keep","keep",1,1,0,1,"blue",1,0,"Same","no cue",24,2,-1.30450436130162,-0.907938598485154,1,"blue",0
